filename_x,minx,miny,maxx,maxy,west,south,east,north,join_key,filename_y,time1,time2
277_2,2922821.093569045,5034397.498993232,2985481.530940061,5085876.15083233,26.256148611000068,41.14936165700004,26.819036897000046,41.496652752000045,277,277,2018-03-27 16:07:37+00:00,2018-03-27 16:08:02+00:00
277_2,2922821.093569045,5034397.498993232,2985481.530940061,5085876.15083233,26.256148611000068,41.14936165700004,26.819036897000046,41.496652752000045,277,277,2018-03-27 16:08:02+00:00,2018-03-27 16:08:27+00:00
277_2,2922821.093569045,5034397.498993232,2985481.530940061,5085876.15083233,26.256148611000068,41.14936165700004,26.819036897000046,41.496652752000045,277,277,2017-08-29 16:06:55+00:00,2017-08-29 16:07:20+00:00
277_2,2922821.093569045,5034397.498993232,2985481.530940061,5085876.15083233,26.256148611000068,41.14936165700004,26.819036897000046,41.496652752000045,277,277,2017-08-29 16:07:20+00:00,2017-08-29 16:07:45+00:00
277_3,2899126.918621476,4982653.461569075,2962323.2788566733,5034503.3200668525,26.04330021600004,40.798416520000046,26.61100277900005,41.15007745700007,277,277,2017-07-30 16:07:37+00:00,2017-07-30 16:08:02+00:00
277_3,2899126.918621476,4982653.461569075,2962323.2788566733,5034503.3200668525,26.04330021600004,40.798416520000046,26.61100277900005,41.15007745700007,277,277,2017-07-30 16:08:02+00:00,2017-07-30 16:08:27+00:00
277_3,2899126.918621476,4982653.461569075,2962323.2788566733,5034503.3200668525,26.04330021600004,40.798416520000046,26.61100277900005,41.15007745700007,277,277,2018-03-27 16:07:37+00:00,2018-03-27 16:08:02+00:00
277_3,2899126.918621476,4982653.461569075,2962323.2788566733,5034503.3200668525,26.04330021600004,40.798416520000046,26.61100277900005,41.15007745700007,277,277,2018-03-27 16:08:02+00:00,2018-03-27 16:08:27+00:00
277_3,2899126.918621476,4982653.461569075,2962323.2788566733,5034503.3200668525,26.04330021600004,40.798416520000046,26.61100277900005,41.15007745700007,277,277,2017-08-29 16:06:55+00:00,2017-08-29 16:07:20+00:00
277_3,2899126.918621476,4982653.461569075,2962323.2788566733,5034503.3200668525,26.04330021600004,40.798416520000046,26.61100277900005,41.15007745700007,277,277,2017-08-29 16:07:20+00:00,2017-08-29 16:07:45+00:00
279_1,-128640.88259753768,5069393.214383883,-55790.491919678105,5129173.867743321,-1.1556007099999306,41.38565515900006,-0.501174515999935,41.78731871200006,279,279,2017-09-15 06:01:09+00:00,2017-09-15 06:01:34+00:00
279_1,-128640.88259753768,5069393.214383883,-55790.491919678105,5129173.867743321,-1.1556007099999306,41.38565515900006,-0.501174515999935,41.78731871200006,279,279,2017-09-15 06:01:34+00:00,2017-09-15 06:01:59+00:00
279_1,-128640.88259753768,5069393.214383883,-55790.491919678105,5129173.867743321,-1.1556007099999306,41.38565515900006,-0.501174515999935,41.78731871200006,279,279,2018-04-13 17:54:51+00:00,2018-04-13 17:55:16+00:00
279_1,-128640.88259753768,5069393.214383883,-55790.491919678105,5129173.867743321,-1.1556007099999306,41.38565515900006,-0.501174515999935,41.78731871200006,279,279,2018-04-19 06:01:07+00:00,2018-04-19 06:01:32+00:00
279_1,-128640.88259753768,5069393.214383883,-55790.491919678105,5129173.867743321,-1.1556007099999306,41.38565515900006,-0.501174515999935,41.78731871200006,279,279,2018-04-19 06:01:32+00:00,2018-04-19 06:01:57+00:00
279_1,-128640.88259753768,5069393.214383883,-55790.491919678105,5129173.867743321,-1.1556007099999306,41.38565515900006,-0.501174515999935,41.78731871200006,279,279,2017-08-22 17:54:04+00:00,2017-08-22 17:54:29+00:00
279_1,-128640.88259753768,5069393.214383883,-55790.491919678105,5129173.867743321,-1.1556007099999306,41.38565515900006,-0.501174515999935,41.78731871200006,279,279,2017-08-28 06:00:37+00:00,2017-08-28 06:01:02+00:00
279_1,-128640.88259753768,5069393.214383883,-55790.491919678105,5129173.867743321,-1.1556007099999306,41.38565515900006,-0.501174515999935,41.78731871200006,279,279,2017-09-15 17:54:05+00:00,2017-09-15 17:54:30+00:00
279_2,-66659.28250200722,5031329.293244725,5817.842457315527,5090803.65672449,-0.5988105229999405,41.12860415400007,0.0522625680000601,41.529798159000045,279,279,2017-09-15 06:01:09+00:00,2017-09-15 06:01:34+00:00
279_2,-66659.28250200722,5031329.293244725,5817.842457315527,5090803.65672449,-0.5988105229999405,41.12860415400007,0.0522625680000601,41.529798159000045,279,279,2017-09-15 06:01:34+00:00,2017-09-15 06:01:59+00:00
279_2,-66659.28250200722,5031329.293244725,5817.842457315527,5090803.65672449,-0.5988105229999405,41.12860415400007,0.0522625680000601,41.529798159000045,279,279,2018-04-13 17:54:51+00:00,2018-04-13 17:55:16+00:00
279_2,-66659.28250200722,5031329.293244725,5817.842457315527,5090803.65672449,-0.5988105229999405,41.12860415400007,0.0522625680000601,41.529798159000045,279,279,2018-04-19 06:01:07+00:00,2018-04-19 06:01:32+00:00
279_2,-66659.28250200722,5031329.293244725,5817.842457315527,5090803.65672449,-0.5988105229999405,41.12860415400007,0.0522625680000601,41.529798159000045,279,279,2018-04-19 06:01:32+00:00,2018-04-19 06:01:57+00:00
279_2,-66659.28250200722,5031329.293244725,5817.842457315527,5090803.65672449,-0.5988105229999405,41.12860415400007,0.0522625680000601,41.529798159000045,279,279,2017-08-22 17:54:04+00:00,2017-08-22 17:54:29+00:00
279_2,-66659.28250200722,5031329.293244725,5817.842457315527,5090803.65672449,-0.5988105229999405,41.12860415400007,0.0522625680000601,41.529798159000045,279,279,2017-08-28 06:00:37+00:00,2017-08-28 06:01:02+00:00
279_2,-66659.28250200722,5031329.293244725,5817.842457315527,5090803.65672449,-0.5988105229999405,41.12860415400007,0.0522625680000601,41.529798159000045,279,279,2017-09-15 17:54:05+00:00,2017-09-15 17:54:30+00:00
279_3,30154.72449247469,4934987.540342519,106436.0139365996,4997580.920055783,0.2708844990000329,40.47347991800007,0.956130981000058,40.89985104800007,279,279,2017-09-15 06:01:09+00:00,2017-09-15 06:01:34+00:00
279_3,30154.72449247469,4934987.540342519,106436.0139365996,4997580.920055783,0.2708844990000329,40.47347991800007,0.956130981000058,40.89985104800007,279,279,2017-09-15 06:01:34+00:00,2017-09-15 06:01:59+00:00
279_3,30154.72449247469,4934987.540342519,106436.0139365996,4997580.920055783,0.2708844990000329,40.47347991800007,0.956130981000058,40.89985104800007,279,279,2018-04-13 17:54:51+00:00,2018-04-13 17:55:16+00:00
279_3,30154.72449247469,4934987.540342519,106436.0139365996,4997580.920055783,0.2708844990000329,40.47347991800007,0.956130981000058,40.89985104800007,279,279,2018-04-19 06:01:07+00:00,2018-04-19 06:01:32+00:00
279_3,30154.72449247469,4934987.540342519,106436.0139365996,4997580.920055783,0.2708844990000329,40.47347991800007,0.956130981000058,40.89985104800007,279,279,2018-04-19 06:01:32+00:00,2018-04-19 06:01:57+00:00
279_3,30154.72449247469,4934987.540342519,106436.0139365996,4997580.920055783,0.2708844990000329,40.47347991800007,0.956130981000058,40.89985104800007,279,279,2017-08-22 17:54:04+00:00,2017-08-22 17:54:29+00:00
279_3,30154.72449247469,4934987.540342519,106436.0139365996,4997580.920055783,0.2708844990000329,40.47347991800007,0.956130981000058,40.89985104800007,279,279,2017-08-28 06:00:37+00:00,2017-08-28 06:01:02+00:00
279_3,30154.72449247469,4934987.540342519,106436.0139365996,4997580.920055783,0.2708844990000329,40.47347991800007,0.956130981000058,40.89985104800007,279,279,2017-09-15 17:54:05+00:00,2017-09-15 17:54:30+00:00
321_1,-9749369.791458135,1507182.0718864223,-9722746.774547722,1529025.857746106,-87.58007894199994,13.414973116000052,-87.34092031199997,13.605769048000074,321,321,2017-12-11 23:57:28+00:00,2017-12-11 23:57:53+00:00
321_1,-9749369.791458135,1507182.0718864223,-9722746.774547722,1529025.857746106,-87.58007894199994,13.414973116000052,-87.34092031199997,13.605769048000074,321,321,2017-12-23 23:57:27+00:00,2017-12-23 23:57:52+00:00
321_1,-9749369.791458135,1507182.0718864223,-9722746.774547722,1529025.857746106,-87.58007894199994,13.414973116000052,-87.34092031199997,13.605769048000074,321,321,2018-10-07 23:57:35+00:00,2018-10-07 23:58:00+00:00
321_2,-9725242.716495538,1481044.0399244076,-9696762.279779963,1504414.8924096036,-87.36334173999995,13.18646968100006,-87.10749762399996,13.390792147000068,321,321,2017-12-11 23:57:28+00:00,2017-12-11 23:57:53+00:00
321_2,-9725242.716495538,1481044.0399244076,-9696762.279779963,1504414.8924096036,-87.36334173999995,13.18646968100006,-87.10749762399996,13.390792147000068,321,321,2017-12-23 23:57:27+00:00,2017-12-23 23:57:52+00:00
321_2,-9725242.716495538,1481044.0399244076,-9696762.279779963,1504414.8924096036,-87.36334173999995,13.18646968100006,-87.10749762399996,13.390792147000068,321,321,2018-10-07 23:57:35+00:00,2018-10-07 23:58:00+00:00
321_3,-9696634.830094954,1455843.1995570865,-9670259.46910661,1477486.6401552698,-87.10635272399996,12.965956947000052,-86.86941882499997,13.155353645000048,321,321,2017-12-11 23:57:28+00:00,2017-12-11 23:57:53+00:00
321_3,-9696634.830094954,1455843.1995570865,-9670259.46910661,1477486.6401552698,-87.10635272399996,12.965956947000052,-86.86941882499997,13.155353645000048,321,321,2017-12-23 23:57:27+00:00,2017-12-23 23:57:52+00:00
321_3,-9696634.830094954,1455843.1995570865,-9670259.46910661,1477486.6401552698,-87.10635272399996,12.965956947000052,-86.86941882499997,13.155353645000048,321,321,2018-10-07 23:57:35+00:00,2018-10-07 23:58:00+00:00
321_4,-9736125.71144489,1474956.1145878795,-9718789.79333763,1489181.7605809188,-87.46110534699994,13.13321711700007,-87.30537414499997,13.257634189000042,321,321,2017-12-11 23:57:28+00:00,2017-12-11 23:57:53+00:00
321_4,-9736125.71144489,1474956.1145878795,-9718789.79333763,1489181.7605809188,-87.46110534699994,13.13321711700007,-87.30537414499997,13.257634189000042,321,321,2017-12-23 23:57:27+00:00,2017-12-23 23:57:52+00:00
321_4,-9736125.71144489,1474956.1145878795,-9718789.79333763,1489181.7605809188,-87.46110534699994,13.13321711700007,-87.30537414499997,13.257634189000042,321,321,2018-10-07 23:57:35+00:00,2018-10-07 23:58:00+00:00
324_1,252503.6448893649,5337901.921440659,280020.97509290377,5365342.814471794,2.268278835000046,43.17012081200005,2.515471218000073,43.34963910300007,324,324,2018-10-16 06:00:51+00:00,2018-10-16 06:01:16+00:00
324_1,252503.6448893649,5337901.921440659,280020.97509290377,5365342.814471794,2.268278835000046,43.17012081200005,2.515471218000073,43.34963910300007,324,324,2018-07-13 05:51:48+00:00,2018-07-13 05:52:13+00:00
324_1,252503.6448893649,5337901.921440659,280020.97509290377,5365342.814471794,2.268278835000046,43.17012081200005,2.515471218000073,43.34963910300007,324,324,2018-08-30 05:51:50+00:00,2018-08-30 05:52:15+00:00
324_2,280019.0369092446,5327663.297708186,307612.80419586087,5355027.753923969,2.515453807000028,43.10300417500008,2.7633328360000746,43.28222007600005,324,324,2018-10-16 06:00:51+00:00,2018-10-16 06:01:16+00:00
324_2,280019.0369092446,5327663.297708186,307612.80419586087,5355027.753923969,2.515453807000028,43.10300417500008,2.7633328360000746,43.28222007600005,324,324,2018-07-13 05:51:48+00:00,2018-07-13 05:52:13+00:00
324_2,280019.0369092446,5327663.297708186,307612.80419586087,5355027.753923969,2.515453807000028,43.10300417500008,2.7633328360000746,43.28222007600005,324,324,2018-08-30 05:51:50+00:00,2018-08-30 05:52:15+00:00
324_3,307612.48370704445,5332832.416001046,335206.2509936544,5360196.87215173,2.7633299570000527,43.136898194000025,3.011208986000043,43.31601467800005,324,324,2018-10-16 06:00:51+00:00,2018-10-16 06:01:16+00:00
324_3,307612.48370704445,5332832.416001046,335206.2509936544,5360196.87215173,2.7633299570000527,43.136898194000025,3.011208986000043,43.31601467800005,324,324,2018-07-13 05:51:48+00:00,2018-07-13 05:52:13+00:00
324_3,307612.48370704445,5332832.416001046,335206.2509936544,5360196.87215173,2.7633299570000527,43.136898194000025,3.011208986000043,43.31601467800005,324,324,2018-08-30 05:51:50+00:00,2018-08-30 05:52:15+00:00
324_4,335202.6951151588,5332363.236840319,362834.68094331055,5359765.911482964,3.011177043000032,43.13382255100004,3.259399395000059,43.31319786600004,324,324,2018-10-16 06:00:51+00:00,2018-10-16 06:01:16+00:00
324_4,335202.6951151588,5332363.236840319,362834.68094331055,5359765.911482964,3.011177043000032,43.13382255100004,3.259399395000059,43.31319786600004,324,324,2018-07-13 05:51:48+00:00,2018-07-13 05:52:13+00:00
324_4,335202.6951151588,5332363.236840319,362834.68094331055,5359765.911482964,3.011177043000032,43.13382255100004,3.259399395000059,43.31319786600004,324,324,2018-08-30 05:51:50+00:00,2018-08-30 05:52:15+00:00
411,724211.6186831419,5368515.768850221,751805.3858584334,5395880.225061698,6.505703660000051,43.37036242500005,6.7535826880000505,43.54879242800007,411,411,2019-09-02 05:36:14+00:00,2019-09-02 05:36:39+00:00
411,724211.6186831419,5368515.768850221,751805.3858584334,5395880.225061698,6.505703660000051,43.37036242500005,6.7535826880000505,43.54879242800007,411,411,2019-10-20 05:36:16+00:00,2019-10-20 05:36:41+00:00
411,724211.6186831419,5368515.768850221,751805.3858584334,5395880.225061698,6.505703660000051,43.37036242500005,6.7535826880000505,43.54879242800007,411,411,2019-11-25 05:36:15+00:00,2019-11-25 05:36:40+00:00
417,-989036.1822918564,4869589.543432376,-921085.564530934,4907743.041131831,-8.884663190999957,40.02509401300005,-8.274252405999958,40.28704546000006,417,417,2019-08-13 06:42:50+00:00,2019-08-13 06:43:15+00:00
417,-989036.1822918564,4869589.543432376,-921085.564530934,4907743.041131831,-8.884663190999957,40.02509401300005,-8.274252405999958,40.28704546000006,417,417,2019-08-25 06:42:51+00:00,2019-08-25 06:43:16+00:00
417,-989036.1822918564,4869589.543432376,-921085.564530934,4907743.041131831,-8.884663190999957,40.02509401300005,-8.274252405999958,40.28704546000006,417,417,2019-12-23 06:42:51+00:00,2019-12-23 06:43:16+00:00
421,311423.87950596574,5256730.781997377,339628.1429175939,5284630.29733663,2.797568308000052,42.63600228900003,3.0509315170000377,42.820107249000046,421,421,2020-01-23 17:38:50+00:00,2020-01-23 17:39:15+00:00
421,311423.87950596574,5256730.781997377,339628.1429175939,5284630.29733663,2.797568308000052,42.63600228900003,3.0509315170000377,42.820107249000046,421,421,2019-06-03 17:38:16+00:00,2019-06-03 17:38:41+00:00
421,311423.87950596574,5256730.781997377,339628.1429175939,5284630.29733663,2.797568308000052,42.63600228900003,3.0509315170000377,42.820107249000046,421,421,2019-06-20 17:46:26+00:00,2019-06-20 17:46:51+00:00
427_1,1451773.7743694992,7950085.629395688,1595567.6734420315,8139112.613799457,13.041505706000066,57.91787615500003,14.333228279000023,58.808507489000085,427,427,2019-06-27 16:53:51+00:00,2019-06-27 16:54:16+00:00
427_1,1451773.7743694992,7950085.629395688,1595567.6734420315,8139112.613799457,13.041505706000066,57.91787615500003,14.333228279000023,58.808507489000085,427,427,2019-07-09 16:53:51+00:00,2019-07-09 16:54:16+00:00
427_1,1451773.7743694992,7950085.629395688,1595567.6734420315,8139112.613799457,13.041505706000066,57.91787615500003,14.333228279000023,58.808507489000085,427,427,2020-02-22 16:53:53+00:00,2020-02-22 16:54:18+00:00
427_2,1320919.0526720774,7860490.715949627,1423726.2016014396,8026551.781537953,11.866017741000062,57.48784547500003,12.789550073000044,58.28086687200005,427,427,2019-06-27 16:53:51+00:00,2019-06-27 16:54:16+00:00
427_2,1320919.0526720774,7860490.715949627,1423726.2016014396,8026551.781537953,11.866017741000062,57.48784547500003,12.789550073000044,58.28086687200005,427,427,2019-07-09 16:53:51+00:00,2019-07-09 16:54:16+00:00
427_2,1320919.0526720774,7860490.715949627,1423726.2016014396,8026551.781537953,11.866017741000062,57.48784547500003,12.789550073000044,58.28086687200005,427,427,2020-02-22 16:53:53+00:00,2020-02-22 16:54:18+00:00
437,-28024.81338684073,5443970.275915408,142.23157756078967,5471869.791352599,-0.251751181999964,43.86108760800005,0.0012776880000728,44.04152027500003,437,437,2020-03-14 06:08:16+00:00,2020-03-14 06:08:41+00:00
437,-28024.81338684073,5443970.275915408,142.23157756078967,5471869.791352599,-0.251751181999964,43.86108760800005,0.0012776880000728,44.04152027500003,437,437,2020-04-07 06:08:17+00:00,2020-04-07 06:08:42+00:00
437,-28024.81338684073,5443970.275915408,142.23157756078967,5471869.791352599,-0.251751181999964,43.86108760800005,0.0012776880000728,44.04152027500003,437,437,2020-05-13 06:08:18+00:00,2020-05-13 06:08:43+00:00
445,2906905.896585598,6097684.240947551,3031044.7362239603,6154514.506186528,26.11317996400004,47.94484700200007,27.22833813400007,48.28568251200005,445,445,2020-06-02 16:09:14+00:00,2020-06-02 16:09:39+00:00
445,2906905.896585598,6097684.240947551,3031044.7362239603,6154514.506186528,26.11317996400004,47.94484700200007,27.22833813400007,48.28568251200005,445,445,2020-06-14 16:09:15+00:00,2020-06-14 16:09:40+00:00
445,2906905.896585598,6097684.240947551,3031044.7362239603,6154514.506186528,26.11317996400004,47.94484700200007,27.22833813400007,48.28568251200005,445,445,2020-06-26 16:09:15+00:00,2020-06-26 16:09:40+00:00
470,23455.84681959328,1076507.222742728,111120.1365095821,1236788.6979816284,0.2107074570000691,9.624839688000064,0.9982091700000524,11.041282566000064,470,470,2020-04-29 18:10:48+00:00,2020-04-29 18:11:13+00:00
470,23455.84681959328,1076507.222742728,111120.1365095821,1236788.6979816284,0.2107074570000691,9.624839688000064,0.9982091700000524,11.041282566000064,470,470,2020-04-29 18:11:13+00:00,2020-04-29 18:11:38+00:00
470,23455.84681959328,1076507.222742728,111120.1365095821,1236788.6979816284,0.2107074570000691,9.624839688000064,0.9982091700000524,11.041282566000064,470,470,2020-05-11 18:10:49+00:00,2020-05-11 18:11:14+00:00
470,23455.84681959328,1076507.222742728,111120.1365095821,1236788.6979816284,0.2107074570000691,9.624839688000064,0.9982091700000524,11.041282566000064,470,470,2020-05-11 18:11:14+00:00,2020-05-11 18:11:39+00:00
470,23455.84681959328,1076507.222742728,111120.1365095821,1236788.6979816284,0.2107074570000691,9.624839688000064,0.9982091700000524,11.041282566000064,470,470,2020-10-14 18:10:56+00:00,2020-10-14 18:11:21+00:00
470,23455.84681959328,1076507.222742728,111120.1365095821,1236788.6979816284,0.2107074570000691,9.624839688000064,0.9982091700000524,11.041282566000064,470,470,2020-10-14 18:11:21+00:00,2020-10-14 18:11:46+00:00
492,-152221.8278118517,5381813.407460317,-48084.68036067475,5461673.571468501,-1.367431944999964,43.457135478000055,-0.4319520329999591,43.975642461000064,492,492,2020-07-18 06:09:10+00:00,2020-07-18 06:09:35+00:00
492,-152221.8278118517,5381813.407460317,-48084.68036067475,5461673.571468501,-1.367431944999964,43.457135478000055,-0.4319520329999591,43.975642461000064,492,492,2020-07-30 06:09:11+00:00,2020-07-30 06:09:36+00:00
492,-152221.8278118517,5381813.407460317,-48084.68036067475,5461673.571468501,-1.367431944999964,43.457135478000055,-0.4319520329999591,43.975642461000064,492,492,2021-01-02 06:09:11+00:00,2021-01-02 06:09:36+00:00
496,1420447.6761749403,5218758.149290432,1434381.6481570276,5235520.555726514,12.760098578000054,42.38454856900005,12.885269578000075,42.49567347100004,496,496,2020-06-25 05:11:44+00:00,2020-06-25 05:12:09+00:00
496,1420447.6761749403,5218758.149290432,1434381.6481570276,5235520.555726514,12.760098578000054,42.38454856900005,12.885269578000075,42.49567347100004,496,496,2021-01-15 05:11:46+00:00,2021-01-15 05:12:11+00:00
496,1420447.6761749403,5218758.149290432,1434381.6481570276,5235520.555726514,12.760098578000054,42.38454856900005,12.885269578000075,42.49567347100004,496,496,2021-01-27 05:11:46+00:00,2021-01-27 05:12:11+00:00
497,670871.1823718912,6622292.239553456,782277.8777373064,6779023.994229378,6.026538368000048,51.00564455300008,7.027321740000047,51.883144485000045,497,497,2021-01-10 05:49:32+00:00,2021-01-10 05:49:57+00:00
497,670871.1823718912,6622292.239553456,782277.8777373064,6779023.994229378,6.026538368000048,51.00564455300008,7.027321740000047,51.883144485000045,497,497,2021-01-10 05:49:57+00:00,2021-01-10 05:50:22+00:00
497,670871.1823718912,6622292.239553456,782277.8777373064,6779023.994229378,6.026538368000048,51.00564455300008,7.027321740000047,51.883144485000045,497,497,2021-01-22 05:49:31+00:00,2021-01-22 05:49:56+00:00
497,670871.1823718912,6622292.239553456,782277.8777373064,6779023.994229378,6.026538368000048,51.00564455300008,7.027321740000047,51.883144485000045,497,497,2021-01-22 05:49:56+00:00,2021-01-22 05:50:21+00:00
497,670871.1823718912,6622292.239553456,782277.8777373064,6779023.994229378,6.026538368000048,51.00564455300008,7.027321740000047,51.883144485000045,497,497,2021-02-03 05:49:31+00:00,2021-02-03 05:49:56+00:00
497,670871.1823718912,6622292.239553456,782277.8777373064,6779023.994229378,6.026538368000048,51.00564455300008,7.027321740000047,51.883144485000045,497,497,2021-02-03 05:49:56+00:00,2021-02-03 05:50:21+00:00
498,179378.24030005807,5602616.756016555,247661.30114112803,5648906.435413984,1.6113821490000644,44.879790402000026,2.224779321000028,45.17368646300008,498,498,2021-02-02 06:00:35+00:00,2021-02-02 06:01:00+00:00
498,179378.24030005807,5602616.756016555,247661.30114112803,5648906.435413984,1.6113821490000644,44.879790402000026,2.224779321000028,45.17368646300008,498,498,2021-01-15 05:59:40+00:00,2021-01-15 06:00:05+00:00
498,179378.24030005807,5602616.756016555,247661.30114112803,5648906.435413984,1.6113821490000644,44.879790402000026,2.224779321000028,45.17368646300008,498,498,2021-01-27 05:59:40+00:00,2021-01-27 06:00:05+00:00
502_1,-884026.7280750575,6848603.187266695,-833802.8689271865,6881376.431888948,-7.941347213999962,52.26730776000004,-7.490178610999976,52.44711263600004,502,502,2021-01-30 18:22:29+00:00,2021-01-30 18:22:58+00:00
502_1,-884026.7280750575,6848603.187266695,-833802.8689271865,6881376.431888948,-7.941347213999962,52.26730776000004,-7.490178610999976,52.44711263600004,502,502,2021-01-30 18:22:58+00:00,2021-01-30 18:23:23+00:00
502_1,-884026.7280750575,6848603.187266695,-833802.8689271865,6881376.431888948,-7.941347213999962,52.26730776000004,-7.490178610999976,52.44711263600004,502,502,2021-02-11 18:22:29+00:00,2021-02-11 18:22:58+00:00
502_1,-884026.7280750575,6848603.187266695,-833802.8689271865,6881376.431888948,-7.941347213999962,52.26730776000004,-7.490178610999976,52.44711263600004,502,502,2021-02-11 18:22:58+00:00,2021-02-11 18:23:23+00:00
502_1,-884026.7280750575,6848603.187266695,-833802.8689271865,6881376.431888948,-7.941347213999962,52.26730776000004,-7.490178610999976,52.44711263600004,502,502,2021-02-23 18:22:28+00:00,2021-02-23 18:22:57+00:00
502_1,-884026.7280750575,6848603.187266695,-833802.8689271865,6881376.431888948,-7.941347213999962,52.26730776000004,-7.490178610999976,52.44711263600004,502,502,2021-02-23 18:22:57+00:00,2021-02-23 18:23:22+00:00
502_2,-980171.7791799712,6815427.763115699,-946929.9107314493,6833734.640915654,-8.805032902999926,52.08455067900007,-8.50641611799995,52.18549262400006,502,502,2021-01-30 18:22:29+00:00,2021-01-30 18:22:58+00:00
502_2,-980171.7791799712,6815427.763115699,-946929.9107314493,6833734.640915654,-8.805032902999926,52.08455067900007,-8.50641611799995,52.18549262400006,502,502,2021-01-30 18:22:58+00:00,2021-01-30 18:23:23+00:00
502_2,-980171.7791799712,6815427.763115699,-946929.9107314493,6833734.640915654,-8.805032902999926,52.08455067900007,-8.50641611799995,52.18549262400006,502,502,2021-02-11 18:22:29+00:00,2021-02-11 18:22:58+00:00
502_2,-980171.7791799712,6815427.763115699,-946929.9107314493,6833734.640915654,-8.805032902999926,52.08455067900007,-8.50641611799995,52.18549262400006,502,502,2021-02-11 18:22:58+00:00,2021-02-11 18:23:23+00:00
502_2,-980171.7791799712,6815427.763115699,-946929.9107314493,6833734.640915654,-8.805032902999926,52.08455067900007,-8.50641611799995,52.18549262400006,502,502,2021-02-23 18:22:28+00:00,2021-02-23 18:22:57+00:00
502_2,-980171.7791799712,6815427.763115699,-946929.9107314493,6833734.640915654,-8.805032902999926,52.08455067900007,-8.50641611799995,52.18549262400006,502,502,2021-02-23 18:22:57+00:00,2021-02-23 18:23:22+00:00
502_3,-944366.9912969226,6815445.033563921,-898034.0883220044,6835281.655121926,-8.483393020999927,52.08464601400004,-8.067177471999967,52.19401219700007,502,502,2021-01-30 18:22:29+00:00,2021-01-30 18:22:58+00:00
502_3,-944366.9912969226,6815445.033563921,-898034.0883220044,6835281.655121926,-8.483393020999927,52.08464601400004,-8.067177471999967,52.19401219700007,502,502,2021-01-30 18:22:58+00:00,2021-01-30 18:23:23+00:00
502_3,-944366.9912969226,6815445.033563921,-898034.0883220044,6835281.655121926,-8.483393020999927,52.08464601400004,-8.067177471999967,52.19401219700007,502,502,2021-02-11 18:22:29+00:00,2021-02-11 18:22:58+00:00
502_3,-944366.9912969226,6815445.033563921,-898034.0883220044,6835281.655121926,-8.483393020999927,52.08464601400004,-8.067177471999967,52.19401219700007,502,502,2021-02-11 18:22:58+00:00,2021-02-11 18:23:23+00:00
502_3,-944366.9912969226,6815445.033563921,-898034.0883220044,6835281.655121926,-8.483393020999927,52.08464601400004,-8.067177471999967,52.19401219700007,502,502,2021-02-23 18:22:28+00:00,2021-02-23 18:22:57+00:00
502_3,-944366.9912969226,6815445.033563921,-898034.0883220044,6835281.655121926,-8.483393020999927,52.08464601400004,-8.067177471999967,52.19401219700007,502,502,2021-02-23 18:22:57+00:00,2021-02-23 18:23:22+00:00
502_4,-1075602.9851446182,6802836.266179386,-1040219.2335131952,6818840.024655333,-9.66230601199993,52.01498985400007,-9.344448362999968,52.10338282800007,502,502,2021-01-30 18:22:29+00:00,2021-01-30 18:22:58+00:00
502_4,-1075602.9851446182,6802836.266179386,-1040219.2335131952,6818840.024655333,-9.66230601199993,52.01498985400007,-9.344448362999968,52.10338282800007,502,502,2021-01-30 18:22:58+00:00,2021-01-30 18:23:23+00:00
502_4,-1075602.9851446182,6802836.266179386,-1040219.2335131952,6818840.024655333,-9.66230601199993,52.01498985400007,-9.344448362999968,52.10338282800007,502,502,2021-02-11 18:22:29+00:00,2021-02-11 18:22:58+00:00
502_4,-1075602.9851446182,6802836.266179386,-1040219.2335131952,6818840.024655333,-9.66230601199993,52.01498985400007,-9.344448362999968,52.10338282800007,502,502,2021-02-11 18:22:58+00:00,2021-02-11 18:23:23+00:00
502_4,-1075602.9851446182,6802836.266179386,-1040219.2335131952,6818840.024655333,-9.66230601199993,52.01498985400007,-9.344448362999968,52.10338282800007,502,502,2021-02-23 18:22:28+00:00,2021-02-23 18:22:57+00:00
502_4,-1075602.9851446182,6802836.266179386,-1040219.2335131952,6818840.024655333,-9.66230601199993,52.01498985400007,-9.344448362999968,52.10338282800007,502,502,2021-02-23 18:22:57+00:00,2021-02-23 18:23:22+00:00
502_5,-1020724.5259093211,6761874.64991737,-913842.116807144,6800600.15351552,-9.169324424999957,51.78795064400004,-8.209183407999944,52.00262528500007,502,502,2021-01-30 18:22:29+00:00,2021-01-30 18:22:58+00:00
502_5,-1020724.5259093211,6761874.64991737,-913842.116807144,6800600.15351552,-9.169324424999957,51.78795064400004,-8.209183407999944,52.00262528500007,502,502,2021-01-30 18:22:58+00:00,2021-01-30 18:23:23+00:00
502_5,-1020724.5259093211,6761874.64991737,-913842.116807144,6800600.15351552,-9.169324424999957,51.78795064400004,-8.209183407999944,52.00262528500007,502,502,2021-02-11 18:22:29+00:00,2021-02-11 18:22:58+00:00
502_5,-1020724.5259093211,6761874.64991737,-913842.116807144,6800600.15351552,-9.169324424999957,51.78795064400004,-8.209183407999944,52.00262528500007,502,502,2021-02-11 18:22:58+00:00,2021-02-11 18:23:23+00:00
